#SampleID	SRR5139797	SRR5139798	SRR5139799	SRR5139800	SRR5139801	SRR5139802	SRR5139803	SRR5139804	SRR5139805	SRR5139806	SRR5139807	SRR5139808	SRR5139809	SRR5139810	SRR5139811	SRR5139812	SRR5139813	SRR5139814	SRR5139815	SRR5139816	SRR5141874	SRR5141875	SRR5141876	SRR5141877	SRR5141878	SRR5141879	SRR5141880	SRR5141881	SRR5141882	SRR5141883	SRR5141884	SRR5141885	SRR5141891	SRR5141892	SRR5141893	SRR5141894	SRR5141895	SRR5141896	SRR5141897	SRR5141898
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales	1.0	39.0	7.0	2.0	519.0	0	1.0	2.0	6.0	2.0	368.0	162.0	1.0	0	2.0	0	93.0	12.0	89.0	11.0	1.0	2.0	256.0	503.0	1.0	616.0	543.0	6.0	738.0	99.0	14.0	0	509.0	1015.0	154.0	357.0	13.0	1049.0	2.0	868.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	148.0	1471.0	453.0	246.0	5169.0	30.0	377.0	278.0	726.0	19.0	3357.0	661.0	320.0	51.0	174.0	0	561.0	800.0	588.0	12.0	15.0	14.0	757.0	1798.0	116.0	10079.0	1945.0	86.0	1509.0	999.0	62.0	12.0	4538.0	2405.0	3132.0	893.0	93.0	3503.0	30.0	1585.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__Selenomonas-like_sp._oral_clone_DM071	0	0	0	0	7.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__Veillonellaceae_bacterium_oral_taxon_145	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__Veillonellaceae_bacterium_oral_taxon_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus	0	0	8.0	0	0	0	0	26.0	27.0	0	0	0	0	0	0	0	59.0	0	4.0	0	0	0	0	2.0	0	0	0	6.0	0	0	0	0	0	10.0	0	2.0	0	6.0	7.0	10.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	130.0	252.0	28.0	0	777.0	0	69.0	96.0	489.0	0	48.0	331.0	0	22.0	91.0	0	1602.0	1201.0	192.0	1.0	11.0	2.0	11.0	2.0	8.0	0	0	1.0	0	1.0	0	0	33.0	26.0	169.0	4.0	0	29.0	14.0	16.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_invisus	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_pneumosintes	92.0	152.0	11.0	0	491.0	1.0	31.0	0	65.0	1.0	20.0	23.0	0	11.0	72.0	0	91.0	91.0	150.0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	2.0	5.0	32.0	0	0	5.0	2.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_sp._oral_clone_FY011	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera	12.0	20.0	1371.0	57.0	0	0	282.0	0	84.0	3.0	0	165.0	0	0	4.0	2.0	1284.0	53.0	69.0	0	0	5.0	15.0	12.0	5.0	2.0	115.0	5.0	9.0	5.0	0	0	2.0	1025.0	16.0	10.0	0	181.0	3.0	831.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_micronuciformis	0	0	5.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	1.0	0	0	1.0	0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	386.0	91.0	8310.0	2079.0	469.0	41.0	3102.0	384.0	4718.0	88.0	664.0	3613.0	489.0	14.0	38.0	16.0	6908.0	368.0	866.0	111.0	47.0	69.0	2801.0	8267.0	226.0	1127.0	11463.0	1155.0	7537.0	10371.0	285.0	194.0	2731.0	15335.0	7398.0	2689.0	926.0	20994.0	156.0	9109.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_denticariosi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_parvula	11.0	4.0	26.0	233.0	0	3.0	271.0	13.0	1222.0	19.0	69.0	213.0	15.0	0	3.0	2.0	44.0	5.0	77.0	0	8.0	1.0	1.0	4.0	18.0	88.0	69.0	16.0	21.0	891.0	0	6.0	233.0	41.0	943.0	4.0	0	177.0	1.0	10.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_rodentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	22.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	46.0	59.0	1.0	0	0	0	9.0	0	2.0	1.0	0	0	0	23.0	0	1.0	0	13.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._2011_Ileo_VSA_F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._CM60	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._oral_clone_ASCA08	3.0	0	0	0	0	1.0	0	0	1.0	0	2.0	8.0	0	0	0	0	6.0	3.0	5.0	1.0	0	0	0	0	1.0	0	0	20.0	0	4.0	0	0	0	0	12.0	1.0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._oral_taxon_780	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	3.0	1.0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	13.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia	29.0	290.0	1.0	15.0	271.0	37.0	21.0	144.0	21.0	0	17.0	122.0	89.0	6.0	7.0	1.0	1.0	163.0	487.0	0	0	1.0	14.0	2.0	0	0	0	3.0	4.0	0	0	4.0	3.0	10.0	205.0	10.0	0	8.0	2.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__;s__Tissierellia_bacterium_S7-1-4	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Ezakiella	0	0	0	0	0	0	0	0	1.0	0	0	0	0	6.0	0	0	0	62.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Ezakiella;s__Ezakiella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales	0	21.0	0	0	101.0	0	0	4.0	3.0	0	10.0	30.0	1.0	0	0	0	26.0	6.0	62.0	16.0	1.0	3.0	6.0	2.0	0	3.0	1.0	2.0	7.0	0	1.0	0	4.0	20.0	27.0	35.0	19.0	7.0	0	9.0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae	9.0	155.0	2.0	2.0	367.0	7.0	6.0	25.0	20.0	2.0	42.0	161.0	19.0	14.0	1.0	0	134.0	38.0	308.0	18.0	0	2.0	6.0	0	0	9.0	5.0	1.0	18.0	2.0	3.0	2.0	5.0	41.0	117.0	89.0	17.0	35.0	0	40.0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus	0	0	0	0	7.0	0	0	0	10.0	0	2.0	33.0	5.0	7.0	23.0	0	0	3.0	0	5.0	0	0	0	0	2.0	47.0	0	1.0	0	1.0	0	17.0	7.0	0	0	0	7.0	0	5.0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_mediterraneensis	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_prevotii	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_sp._Marseille-P2143	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia	0	0	0	0	0	0	0	2.0	0	25.0	0	144.0	16.0	15.0	0	2.0	493.0	30.0	0	2.0	3.0	1.0	0	0	0	0	7.0	0	0	0	0	0	0	0	2.0	0	4.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas	283.0	2067.0	23.0	112.0	1773.0	231.0	156.0	1129.0	182.0	1.0	136.0	873.0	513.0	55.0	26.0	7.0	12.0	782.0	3319.0	2.0	0	0	33.0	4.0	3.0	1.0	6.0	24.0	12.0	0	9.0	30.0	12.0	48.0	1465.0	167.0	16.0	26.0	9.0	24.0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus	0	51.0	0	0	3.0	0	0	0	8.0	0	12.0	18.0	61.0	36.0	0	1.0	2290.0	97.0	4.0	20.0	0	0	12.0	0	0	2.0	2.0	1.0	22.0	0	0	6.0	0	29.0	5.0	5.0	1.0	24.0	0	20.0
sk__Bacteria;k__;p__Fusobacteria	17.0	90.0	51.0	3.0	871.0	1.0	8.0	180.0	48.0	2.0	199.0	67.0	15.0	1.0	83.0	0	45.0	259.0	584.0	5.0	2.0	0	4.0	3.0	1.0	5.0	21.0	5.0	10.0	29.0	13.0	19.0	26.0	162.0	89.0	38.0	0	79.0	9.0	11.0
sk__Bacteria;k__;p__Fusobacteria;c__;o__;f__;g__;s__Leptotrichia-like_sp._oral_clone_BB002	45.0	130.0	9.0	2.0	360.0	0	0	1.0	60.0	0	6.0	20.0	0	0	0	0	24.0	122.0	41.0	0	2.0	0	0	0	0	0	2.0	1.0	0	2.0	0	0	1.0	46.0	30.0	2.0	0	17.0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia	0	1.0	0	0	0	2.0	0	0	1.0	0	5.0	5.0	0	0	0	0	0	0	1.0	0	0	0	5.0	0	1.0	19.0	0	0	2.0	1.0	0	0	7.0	5.0	3.0	3.0	4.0	5.0	2.0	3.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	10.0	253.0	23.0	19.0	803.0	54.0	16.0	50.0	33.0	0	1709.0	753.0	7.0	3.0	124.0	5.0	115.0	74.0	1073.0	352.0	250.0	11.0	848.0	53.0	89.0	2324.0	22.0	300.0	552.0	35.0	1060.0	4.0	2410.0	1108.0	290.0	2581.0	236.0	1053.0	102.0	925.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	22.0	166.0	14.0	5.0	138.0	2.0	4.0	24.0	17.0	0	332.0	235.0	10.0	0	30.0	1.0	739.0	19.0	578.0	131.0	67.0	5.0	116.0	18.0	24.0	452.0	7.0	8.0	89.0	11.0	138.0	5.0	350.0	179.0	92.0	431.0	48.0	136.0	10.0	119.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	0	4.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	4.0	0	0	0	1.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	3666.0	25464.0	4645.0	7373.0	4236.0	861.0	3364.0	15824.0	3983.0	19.0	13020.0	10480.0	4958.0	48.0	10565.0	162.0	1660.0	7739.0	24892.0	15476.0	354.0	115.0	3506.0	89.0	1016.0	3400.0	47.0	214.0	2118.0	858.0	6956.0	2924.0	6947.0	6912.0	7812.0	13364.0	3227.0	1938.0	915.0	2792.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_gastrosuis	0	2.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_necrophorum	0	287.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Hypnocyclicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Hypnocyclicus;s__Hypnocyclicus_thermotrophus	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Ilyobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Propionigenium	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Propionigenium;s__Propionigenium_maris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Psychrilyobacter	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	15.0	349.0	30.0	11.0	978.0	1.0	23.0	19.0	6.0	0	770.0	485.0	22.0	19.0	68.0	0	13.0	110.0	329.0	568.0	4.0	5.0	554.0	35.0	82.0	1606.0	15.0	57.0	221.0	16.0	519.0	28.0	1724.0	758.0	89.0	1132.0	218.0	755.0	27.0	560.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	1250.0	29556.0	3247.0	4091.0	89.0	73.0	2429.0	6908.0	1377.0	4.0	9886.0	5191.0	11628.0	16.0	9115.0	44.0	943.0	5848.0	9116.0	5943.0	91.0	82.0	4006.0	255.0	4331.0	20508.0	115.0	358.0	680.0	168.0	1456.0	5394.0	30705.0	2904.0	825.0	4170.0	4214.0	4290.0	1307.0	2231.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_buccalis	1.0	10.0	1.0	0	0	0	1.0	8.0	2.0	0	12.0	5.0	30.0	0	8.0	0	1.0	1.0	19.0	0	1.0	0	1.0	0	5.0	17.0	0	0	0	0	0	0	88.0	0	0	1.0	4.0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_goodfellowii	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._PTE15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._Ulm_D	10.0	1018.0	1.0	1.0	0	0	0	0	0	0	34.0	18.0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_EI013	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_EI022	0	0	0	0	0	0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_EX103	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_FB074	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_FP036	0	0	25.0	0	0	0	347.0	0	0	0	1.0	27.0	0	0	0	0	71.0	0	0	0	0	0	0	0	4.0	40.0	54.0	16.0	6.0	0	0	0	0	3.0	6.0	34.0	0	4.0	2.0	46.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_GT018	0	0	40.0	0	0	0	67.0	0	0	0	62.0	25.0	29.0	0	5.0	0	0	484.0	0	4.0	0	0	15.0	1.0	5.0	1.0	0	1.0	2.0	5.0	0	259.0	31.0	11.0	5.0	4.0	0	103.0	18.0	11.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_HE012	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	6.0	0	0	2.0	1.0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_clone_IK040	0	0	9.0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	9.0	8.0	0	26.0	0	16.0	11.0	41.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_taxon_212	1.0	5.0	34.0	1.0	0	0	0	1.0	24.0	0	4.0	11.0	0	0	99.0	0	0	0	0	0	0	1.0	3.0	4.0	49.0	317.0	0	0	3.0	2.0	1.0	75.0	75.0	2.0	8.0	4.0	2.0	2.0	0	5.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_taxon_225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp._oral_taxon_847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_trevisanii	0	1.0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Oceanivirga	0	0	0	0	0	0	0	0	0	0	4.0	4.0	0	0	0	0	0	0	1.0	11.0	0	0	7.0	0	0	0	0	0	2.0	0	2.0	0	1.0	10.0	5.0	11.0	1.0	0	0	6.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus	112.0	11.0	630.0	614.0	44.0	26.0	0	0	34.0	0	85.0	18.0	3.0	0	31.0	0	0	25.0	120.0	141.0	2.0	6.0	5.0	1.0	23.0	5.0	0	68.0	2.0	3.0	1.0	0	48.0	12.0	1061.0	29.0	6.0	9.0	19.0	4.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__Streptobacillus_hongkongensis	23.0	0	42.0	0	40.0	0	0	0	42.0	0	0	2.0	0	0	0	0	0	0	67.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__Streptobacillus_moniliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
